Epoch,Modified period,Transit peak
2.670000000000000000e+02,1.510869586049011559e+00,7.662466390445099023e+03
2.680000000000000000e+02,1.510752949583547888e+00,7.663977260031148035e+03
2.690000000000000000e+02,1.510764886495508108e+00,7.665488012980731583e+03
2.700000000000000000e+02,1.510876213719257066e+00,7.666998777867227545e+03
2.710000000000000000e+02,1.511034883803858975e+00,7.668509654080946348e+03
2.720000000000000000e+02,1.510789128888973210e+00,7.670020688964750661e+03
2.730000000000000000e+02,1.510811363874836388e+00,7.671531478093639635e+03
2.740000000000000000e+02,1.511095630121417344e+00,7.673042289457514926e+03
2.750000000000000000e+02,1.510873821583118115e+00,7.674553385087636343e+03
2.760000000000000000e+02,1.510758387757505261e+00,7.676064258909218552e+03
2.770000000000000000e+02,1.510755475342648424e+00,7.677575017296976512e+03
2.780000000000000000e+02,1.510871342781229032e+00,7.679085772772319615e+03
2.790000000000000000e+02,1.511062736665280681e+00,7.680596644115100389e+03
2.800000000000000000e+02,1.510796478233714879e+00,7.682107706851766125e+03
2.810000000000000000e+02,1.510806892934851930e+00,7.683618503329998930e+03
2.820000000000000000e+02,1.511070878479586099e+00,7.685129310222933782e+03
2.830000000000000000e+02,1.510875228709210205e+00,7.686640381101413368e+03
2.840000000000000000e+02,1.510764233800273360e+00,7.688151256330123033e+03
2.850000000000000000e+02,1.510750814064522274e+00,7.689662020563922852e+03
2.860000000000000000e+02,1.510866600940971693e+00,7.691172771377987374e+03
2.870000000000000000e+02,1.511089104465554556e+00,7.692683637978929255e+03
2.880000000000000000e+02,1.510805806523421779e+00,7.694194727083394355e+03
2.890000000000000000e+02,1.510800265617035620e+00,7.695705532889917777e+03
2.900000000000000000e+02,1.511041323727567942e+00,7.697216333155534812e+03
2.910000000000000000e+02,1.510877833679842297e+00,7.698727374479261925e+03
2.920000000000000000e+02,1.510773559883546113e+00,7.700238252312941768e+03
2.930000000000000000e+02,1.510748605363460229e+00,7.701749025872825769e+03
2.940000000000000000e+02,1.510863434893508384e+00,7.703259774478188774e+03
2.950000000000000000e+02,1.511111416736639512e+00,7.704770637913083192e+03
2.960000000000000000e+02,1.510812384386099438e+00,7.706281749329818922e+03
2.970000000000000000e+02,1.510794953825097764e+00,7.707792561714205476e+03
2.980000000000000000e+02,1.511010879984496569e+00,7.709303356668030574e+03
2.990000000000000000e+02,1.510880104037369165e+00,7.710814367548015070e+03
3.000000000000000000e+02,1.510788158599098097e+00,7.712325247652051985e+03
3.010000000000000000e+02,1.510747114835339744e+00,7.713836035810651083e+03
3.020000000000000000e+02,1.510857046463570441e+00,7.715346782925486878e+03
3.030000000000000000e+02,1.511131896298138599e+00,7.716857639971950448e+03
3.040000000000000000e+02,1.510820018427239120e+00,7.718368771868248587e+03
3.050000000000000000e+02,1.510789388024477375e+00,7.719879591886676280e+03
3.060000000000000000e+02,1.510981228077525884e+00,7.721390381274700303e+03
3.070000000000000000e+02,1.510881196197715326e+00,7.722901362502778284e+03
3.080000000000000000e+02,1.510802803125443461e+00,7.724412243698975544e+03
3.090000000000000000e+02,1.510747977730261482e+00,7.725923046502100988e+03
3.100000000000000000e+02,1.510851921930679964e+00,7.727433794479831704e+03
3.110000000000000000e+02,1.511148704672450549e+00,7.728944646401761929e+03
3.120000000000000000e+02,1.510829381965322682e+00,7.730455795106434380e+03
