Epoch,Modified period,Transit peak
3.220000000000000000e+02,6.099297820586798480e+00,9.227953189061028752e+03
3.230000000000000000e+02,6.099468055198485672e+00,9.234052486881615550e+03
3.240000000000000000e+02,6.098649918283626903e+00,9.240151954936813127e+03
3.250000000000000000e+02,6.099413123022713989e+00,9.246250604855096753e+03
3.260000000000000000e+02,6.099118420694139786e+00,9.252350017978120377e+03
3.270000000000000000e+02,6.098956144090152520e+00,9.258449136398814517e+03
3.280000000000000000e+02,6.098928036331926705e+00,9.264548092542903760e+03
3.290000000000000000e+02,6.099487988452892751e+00,9.270647020579235686e+03
3.300000000000000000e+02,6.098619495366619958e+00,9.276746508567688579e+03
3.310000000000000000e+02,6.099158594250184251e+00,9.282845128063056109e+03
3.320000000000000000e+02,6.099160953064711066e+00,9.288944286657306293e+03
3.330000000000000000e+02,6.098980780657257128e+00,9.295043447610371004e+03
3.340000000000000000e+02,6.098785368940298213e+00,9.301142428391027352e+03
3.350000000000000000e+02,6.099529668696959561e+00,9.307241213759967650e+03
3.360000000000000000e+02,6.098754365747481643e+00,9.313340743428665519e+03
3.370000000000000000e+02,6.099049415971421695e+00,9.319439497794413910e+03
3.380000000000000000e+02,6.099307020029300475e+00,9.325538547210384422e+03
3.390000000000000000e+02,6.099089975366041472e+00,9.331637854230413723e+03
3.400000000000000000e+02,6.098864752265399147e+00,9.337736944205778855e+03
3.410000000000000000e+02,6.099577177815262985e+00,9.343835808958045163e+03
3.420000000000000000e+02,6.099073028481143410e+00,9.349935386135861336e+03
3.430000000000000000e+02,6.099053324234773754e+00,9.356034459164340660e+03
3.440000000000000000e+02,6.099520814942479774e+00,9.362133512488577253e+03
3.450000000000000000e+02,6.099324221928327461e+00,9.368233033303518823e+03
3.460000000000000000e+02,6.099078049483068753e+00,9.374332357525447151e+03
3.470000000000000000e+02,6.099630614439774945e+00,9.380431435574930219e+03
3.480000000000000000e+02,6.099551511605568521e+00,9.386531066189370904e+03
3.490000000000000000e+02,6.099124639662477421e+00,9.392630617700975563e+03
3.500000000000000000e+02,6.099742329259242979e+00,9.398729742340638040e+03
3.510000000000000000e+02,6.099687448045187921e+00,9.404829484669897283e+03
3.520000000000000000e+02,6.099328561307629570e+00,9.410929172117943381e+03
3.530000000000000000e+02,6.099676250797529065e+00,9.417028500679251010e+03
3.540000000000000000e+02,6.100113105090713361e+00,9.423128176930047630e+03
3.550000000000000000e+02,6.099219354790875514e+00,9.429228290035138343e+03
3.560000000000000000e+02,6.099913206844576052e+00,9.435327509389928309e+03
3.570000000000000000e+02,6.100116502206219593e+00,9.441427422596774704e+03
3.580000000000000000e+02,6.099540851524579921e+00,9.447527539098980924e+03
3.590000000000000000e+02,6.099691777612861188e+00,9.453627079950503685e+03
3.600000000000000000e+02,6.100635432769195177e+00,9.459726771728117455e+03
3.610000000000000000e+02,6.099307970047448180e+00,9.465827407160886651e+03
3.620000000000000000e+02,6.099971634991561587e+00,9.471926715130934099e+03
3.630000000000000000e+02,6.100522887128136063e+00,9.478026686765926570e+03
3.640000000000000000e+02,6.099650238809772418e+00,9.484127209653053797e+03
3.650000000000000000e+02,6.099664999757806072e+00,9.490226859891863569e+03
3.660000000000000000e+02,6.100988678493195039e+00,9.496326524891621375e+03
3.670000000000000000e+02,6.099375513948871230e+00,9.502427513570113661e+03
3.680000000000000000e+02,6.099880727878371545e+00,9.508526889084063441e+03
3.690000000000000000e+02,6.100814720711241534e+00,9.514626769811940903e+03
3.700000000000000000e+02,6.099633375178200367e+00,9.520727584532653054e+03
3.710000000000000000e+02,6.099579429179357248e+00,9.526827217907830345e+03
3.720000000000000000e+02,6.101100866892920749e+00,9.532926797337011521e+03
3.730000000000000000e+02,6.099391515078423254e+00,9.539027898203903533e+03
3.740000000000000000e+02,6.099668752886827860e+00,9.545127289718981046e+03
3.750000000000000000e+02,6.100894235245505115e+00,9.551226958471868784e+03
3.760000000000000000e+02,6.099529526662990975e+00,9.557327852707114289e+03
3.770000000000000000e+02,6.099407606327076792e+00,9.563427382233778189e+03
3.780000000000000000e+02,6.100973687508485455e+00,9.569526789840103447e+03
3.790000000000000000e+02,6.099329889413638739e+00,9.575627763527612842e+03
3.800000000000000000e+02,6.099393940489790111e+00,9.581727093417026481e+03
3.810000000000000000e+02,6.100718861740460852e+00,9.587826487357517180e+03
3.820000000000000000e+02,6.099385087301925523e+00,9.593927206219257641e+03
3.830000000000000000e+02,6.099158715464000124e+00,9.600026591306559567e+03
3.840000000000000000e+02,6.100639980064443080e+00,9.606125750022023567e+03
3.850000000000000000e+02,6.099200390641271952e+00,9.612226390002088010e+03
