Epoch,Modified period,Transit peak
2.620000000000000000e+02,9.204865782494380255e+00,9.678461796530446009e+03
2.630000000000000000e+02,9.206769758747213928e+00,9.687666662312940389e+03
2.640000000000000000e+02,9.205872777168224275e+00,9.696873432071686693e+03
2.650000000000000000e+02,9.209412769354457851e+00,9.706079304848855827e+03
2.660000000000000000e+02,9.205257176209670433e+00,9.715288717618210285e+03
2.670000000000000000e+02,9.206998637023389165e+00,9.724493974794419046e+03
2.680000000000000000e+02,9.206134818994542002e+00,9.733700973431443344e+03
2.690000000000000000e+02,9.211142697040486382e+00,9.742907108250437886e+03
2.700000000000000000e+02,9.205634423354240425e+00,9.752118250947478373e+03
2.710000000000000000e+02,9.207199085768479563e+00,9.761323885370831704e+03
2.720000000000000000e+02,9.206281490164656134e+00,9.770531084456601093e+03
2.730000000000000000e+02,9.212582768125685106e+00,9.779737365946766658e+03
2.740000000000000000e+02,9.205937222055581515e+00,9.788949948714891434e+03
2.750000000000000000e+02,9.207356887210153218e+00,9.798155885936947016e+03
2.760000000000000000e+02,9.206234503380073875e+00,9.807363242824158078e+03
2.770000000000000000e+02,9.213358100573714182e+00,9.816569477327537243e+03
2.780000000000000000e+02,9.206071700678876368e+00,9.825782835428111866e+03
2.790000000000000000e+02,9.207388614903720736e+00,9.834988907128790743e+03
2.800000000000000000e+02,9.206042589441494783e+00,9.844196295743693554e+03
2.810000000000000000e+02,9.213257272981536516e+00,9.853402338333135049e+03
2.820000000000000000e+02,9.206116024365655903e+00,9.862615595606115676e+03
2.830000000000000000e+02,9.207242698308618856e+00,9.871821711630482241e+03
2.840000000000000000e+02,9.205832468785956735e+00,9.881028954328790860e+03
2.850000000000000000e+02,9.212302901778457453e+00,9.890234786797576817e+03
2.860000000000000000e+02,9.206109422933877795e+00,9.899447089699355274e+03
2.870000000000000000e+02,9.206898023375288176e+00,9.908653199122289152e+03
2.880000000000000000e+02,9.205592098223860376e+00,9.917860097145665350e+03
2.890000000000000000e+02,9.210683733476798807e+00,9.927065689243889210e+03
2.900000000000000000e+02,9.206092542340229556e+00,9.936276372977365099e+03
2.910000000000000000e+02,9.206436553534331324e+00,9.945482465519704419e+03
